environment,afl_round,afl_team_name,afl_team_code,player_name,k,hb,d,m,g,b,t,ho,ga,i50,cl,cg,r50,ff,fa,af,sc
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Carlton,CAR,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Collingwood,COL,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,GWS,GWS,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Port Adelaide,PTA,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,Richmond,RIC,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,St Kilda,STK,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,Sydney,SYD,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,West Coast,WCE,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
production,,Western Bulldogs,WBU,,,,,,,,,,,,,,,,,,
